"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	"OE Gestational Age Weekly"	"OE Gestational Age Weekly Code"	Births	Average Birth Weight	Average Age of Mother	Average LMP Gestational Age	Average OE Gestational Age
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"August"	"8"	"37 weeks"	"37"	126	2954.92	27.87	37.88	37.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"August"	"8"	"38 weeks"	"38"	307	3244.16	27.60	38.48	38.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"August"	"8"	"39 weeks"	"39"	606	3438.46	27.47	39.24	39.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"August"	"8"	"40 weeks"	"40"	501	3557.79	27.01	39.94	40.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"August"	"8"	"41 weeks"	"41"	176	3680.80	26.38	41.02	41.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"August"	"8"	"42 weeks"	"42"	10	3823.00	25.30	41.70	42.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"August"	"8"	"Unknown"	"99"	17	2751.33	28.12	40.00	Not Applicable
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"September"	"9"	"33 weeks"	"33"	11	1936.64	29.27	33.55	33.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"September"	"9"	"34 weeks"	"34"	24	2196.88	28.92	34.71	34.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"September"	"9"	"35 weeks"	"35"	18	2486.72	29.56	35.50	35.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"September"	"9"	"36 weeks"	"36"	48	2594.65	28.25	36.54	36.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"September"	"9"	"37 weeks"	"37"	119	3024.61	28.18	37.63	37.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"September"	"9"	"38 weeks"	"38"	243	3273.74	27.88	38.47	38.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"September"	"9"	"39 weeks"	"39"	594	3473.10	27.95	39.22	39.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"September"	"9"	"40 weeks"	"40"	469	3544.62	26.82	39.96	40.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"September"	"9"	"41 weeks"	"41"	183	3626.45	26.55	40.97	41.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"September"	"9"	"42 weeks"	"42"	10	3794.80	25.50	41.50	42.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"September"	"9"	"Unknown"	"99"	19	3780.00	27.50	39.50	Not Applicable
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"October"	"10"	"31 weeks"	"31"	11	1604.64	27.18	31.27	31.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"October"	"10"	"32 weeks"	"32"	12	1858.50	30.58	31.67	32.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"October"	"10"	"33 weeks"	"33"	12	1768.08	23.67	33.25	33.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"October"	"10"	"34 weeks"	"34"	11	2251.36	27.64	34.36	34.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"October"	"10"	"35 weeks"	"35"	32	2489.62	26.41	35.78	35.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"October"	"10"	"36 weeks"	"36"	67	2761.54	27.96	35.94	36.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"October"	"10"	"37 weeks"	"37"	122	2971.84	27.20	37.25	37.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"October"	"10"	"38 weeks"	"38"	297	3231.33	27.75	38.18	38.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"October"	"10"	"39 weeks"	"39"	527	3426.12	27.67	39.21	39.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"October"	"10"	"40 weeks"	"40"	472	3551.97	27.11	40.13	40.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"October"	"10"	"41 weeks"	"41"	165	3636.53	25.60	40.78	41.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"October"	"10"	"Unknown"	"99"	13	3521.00	26.77	39.80	Not Applicable
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"November"	"11"	"33 weeks"	"33"	14	2113.43	23.43	33.71	33.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"November"	"11"	"34 weeks"	"34"	21	2172.57	29.05	34.57	34.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"November"	"11"	"35 weeks"	"35"	30	2520.30	27.27	35.50	35.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"November"	"11"	"36 weeks"	"36"	47	2728.02	26.45	36.04	36.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"November"	"11"	"37 weeks"	"37"	98	3069.70	27.47	37.39	37.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"November"	"11"	"38 weeks"	"38"	234	3293.41	28.61	38.31	38.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"November"	"11"	"39 weeks"	"39"	502	3457.41	27.65	39.21	39.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"November"	"11"	"40 weeks"	"40"	420	3524.04	26.52	40.06	40.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"November"	"11"	"41 weeks"	"41"	146	3645.81	25.75	40.80	41.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"November"	"11"	"42 weeks"	"42"	12	4152.75	27.25	41.75	42.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"November"	"11"	"Unknown"	"99"	15	3370.12	29.07	39.71	Not Applicable
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"December"	"12"	"33 weeks"	"33"	10	1935.20	29.80	33.10	33.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"December"	"12"	"34 weeks"	"34"	12	2128.42	22.42	34.75	34.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"December"	"12"	"35 weeks"	"35"	29	2497.76	28.55	35.34	35.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"December"	"12"	"36 weeks"	"36"	49	2886.78	28.04	36.53	36.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"December"	"12"	"37 weeks"	"37"	107	3010.35	27.11	37.28	37.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"December"	"12"	"38 weeks"	"38"	272	3238.01	27.18	38.42	38.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"December"	"12"	"39 weeks"	"39"	473	3411.34	27.66	39.11	39.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"December"	"12"	"40 weeks"	"40"	410	3580.65	26.73	40.06	40.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"December"	"12"	"41 weeks"	"41"	156	3666.98	26.20	40.84	41.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"December"	"12"	"42 weeks"	"42"	10	3905.80	26.60	41.50	42.00
	"Unidentified Counties, NY"	"36999"	"2009"	"2009"	"December"	"12"	"Unknown"	"99"	14	3802.50	27.64	41.25	Not Applicable
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"January"	"1"	"31 weeks"	"31"	10	1498.90	21.50	32.20	31.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"January"	"1"	"34 weeks"	"34"	17	2241.88	25.76	35.47	34.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"January"	"1"	"35 weeks"	"35"	42	2611.83	26.93	35.73	35.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"January"	"1"	"36 weeks"	"36"	53	2837.49	26.60	36.94	36.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"January"	"1"	"37 weeks"	"37"	111	3111.86	28.11	37.32	37.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"January"	"1"	"38 weeks"	"38"	277	3237.48	28.42	38.44	38.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"January"	"1"	"39 weeks"	"39"	499	3460.34	27.76	39.22	39.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"January"	"1"	"40 weeks"	"40"	396	3577.72	26.05	40.11	40.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"January"	"1"	"41 weeks"	"41"	146	3679.60	26.79	40.77	41.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"January"	"1"	"42 weeks"	"42"	10	4052.30	30.60	41.70	42.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"January"	"1"	"Unknown"	"99"	16	3470.12	34.25	41.25	Not Applicable
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"February"	"2"	"34 weeks"	"34"	16	2308.81	25.19	34.38	34.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"February"	"2"	"35 weeks"	"35"	28	2504.75	26.57	35.46	35.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"February"	"2"	"36 weeks"	"36"	62	2813.32	27.61	36.63	36.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"February"	"2"	"37 weeks"	"37"	110	3093.72	26.99	37.32	37.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"February"	"2"	"38 weeks"	"38"	264	3290.46	28.08	38.35	38.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"February"	"2"	"39 weeks"	"39"	450	3426.71	27.36	39.22	39.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"February"	"2"	"40 weeks"	"40"	390	3553.42	26.53	40.07	40.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"February"	"2"	"41 weeks"	"41"	110	3661.82	26.58	41.16	41.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"February"	"2"	"Unknown"	"99"	14	2743.00	29.69	39.33	Not Applicable
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"March"	"3"	"33 weeks"	"33"	14	1999.29	30.71	33.36	33.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"March"	"3"	"34 weeks"	"34"	21	2310.52	26.86	33.86	34.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"March"	"3"	"35 weeks"	"35"	29	2553.97	26.31	35.97	35.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"March"	"3"	"36 weeks"	"36"	57	2764.46	29.11	36.44	36.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"March"	"3"	"37 weeks"	"37"	116	2989.57	27.64	37.29	37.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"March"	"3"	"38 weeks"	"38"	288	3304.67	28.41	38.23	38.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"March"	"3"	"39 weeks"	"39"	551	3471.36	27.66	39.28	39.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"March"	"3"	"40 weeks"	"40"	454	3577.62	26.63	40.03	40.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"March"	"3"	"41 weeks"	"41"	149	3759.48	25.94	40.86	41.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"April"	"4"	"32 weeks"	"32"	10	1546.20	26.60	32.30	32.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"April"	"4"	"33 weeks"	"33"	12	1955.83	27.67	34.00	33.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"April"	"4"	"34 weeks"	"34"	21	2328.95	28.48	34.52	34.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"April"	"4"	"35 weeks"	"35"	27	2436.74	26.37	35.44	35.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"April"	"4"	"36 weeks"	"36"	52	2861.92	28.54	36.62	36.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"April"	"4"	"37 weeks"	"37"	130	3014.02	28.32	37.43	37.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"April"	"4"	"38 weeks"	"38"	286	3269.15	28.01	38.59	38.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"April"	"4"	"39 weeks"	"39"	540	3450.59	28.17	39.06	39.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"April"	"4"	"40 weeks"	"40"	425	3613.00	26.99	40.11	40.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"April"	"4"	"41 weeks"	"41"	153	3671.33	26.23	40.93	41.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"April"	"4"	"42 weeks"	"42"	20	3857.60	26.00	42.00	42.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"April"	"4"	"Unknown"	"99"	11	4394.00	32.00	39.00	Not Applicable
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"May"	"5"	"32 weeks"	"32"	14	1835.93	33.21	31.93	32.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"May"	"5"	"33 weeks"	"33"	16	2063.19	28.12	33.50	33.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"May"	"5"	"34 weeks"	"34"	22	2256.50	29.86	34.36	34.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"May"	"5"	"35 weeks"	"35"	46	2561.87	30.17	35.13	35.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"May"	"5"	"36 weeks"	"36"	47	2790.91	27.26	36.72	36.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"May"	"5"	"37 weeks"	"37"	112	3098.75	28.16	37.50	37.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"May"	"5"	"38 weeks"	"38"	277	3294.18	27.80	38.56	38.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"May"	"5"	"39 weeks"	"39"	552	3458.75	27.43	39.16	39.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"May"	"5"	"40 weeks"	"40"	455	3606.02	27.08	40.06	40.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"May"	"5"	"41 weeks"	"41"	148	3663.05	26.91	40.86	41.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"May"	"5"	"Unknown"	"99"	15	3610.00	27.40	40.11	Not Applicable
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"June"	"6"	"33 weeks"	"33"	17	2087.76	27.65	34.59	33.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"June"	"6"	"34 weeks"	"34"	24	2274.96	30.08	34.88	34.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"June"	"6"	"35 weeks"	"35"	20	2623.45	27.35	35.35	35.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"June"	"6"	"36 weeks"	"36"	68	2770.44	28.24	36.90	36.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"June"	"6"	"37 weeks"	"37"	120	2998.68	26.88	37.62	37.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"June"	"6"	"38 weeks"	"38"	266	3298.26	27.68	38.43	38.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"June"	"6"	"39 weeks"	"39"	596	3450.53	27.98	39.18	39.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"June"	"6"	"40 weeks"	"40"	450	3529.83	26.91	40.03	40.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"June"	"6"	"41 weeks"	"41"	179	3685.15	26.28	40.97	41.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"June"	"6"	"42 weeks"	"42"	13	3850.23	25.69	42.00	42.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"June"	"6"	"Unknown"	"99"	14	3402.00	30.14	39.00	Not Applicable
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"July"	"7"	"32 weeks"	"32"	16	1736.50	27.56	33.69	32.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"July"	"7"	"33 weeks"	"33"	13	1959.62	26.85	32.69	33.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"July"	"7"	"34 weeks"	"34"	21	2442.05	26.48	34.90	34.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"July"	"7"	"35 weeks"	"35"	24	2490.42	28.38	35.29	35.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"July"	"7"	"36 weeks"	"36"	48	2670.17	28.19	36.71	36.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"July"	"7"	"37 weeks"	"37"	103	3044.49	28.11	37.06	37.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"July"	"7"	"38 weeks"	"38"	262	3244.30	27.39	38.32	38.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"July"	"7"	"39 weeks"	"39"	573	3413.22	27.40	39.13	39.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"July"	"7"	"40 weeks"	"40"	467	3549.40	26.98	40.01	40.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"July"	"7"	"41 weeks"	"41"	173	3646.67	26.78	40.95	41.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"July"	"7"	"42 weeks"	"42"	17	3707.06	29.29	42.12	42.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"July"	"7"	"Unknown"	"99"	11	3770.50	26.82	42.00	Not Applicable
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"August"	"8"	"32 weeks"	"32"	12	1952.17	30.00	31.00	32.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"August"	"8"	"34 weeks"	"34"	12	2450.50	29.50	34.17	34.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"August"	"8"	"35 weeks"	"35"	19	2522.37	28.95	34.89	35.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"August"	"8"	"36 weeks"	"36"	44	2800.39	26.05	36.82	36.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"August"	"8"	"37 weeks"	"37"	115	3023.37	27.57	37.64	37.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"August"	"8"	"38 weeks"	"38"	266	3234.69	28.31	38.47	38.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"August"	"8"	"39 weeks"	"39"	605	3447.62	27.86	39.26	39.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"August"	"8"	"40 weeks"	"40"	446	3522.71	26.87	40.07	40.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"August"	"8"	"41 weeks"	"41"	185	3676.74	27.10	40.95	41.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"August"	"8"	"42 weeks"	"42"	11	3792.09	26.82	41.91	42.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"August"	"8"	"Unknown"	"99"	14	3676.17	28.86	39.40	Not Applicable
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"September"	"9"	"32 weeks"	"32"	13	1833.85	25.08	32.46	32.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"September"	"9"	"34 weeks"	"34"	17	2420.35	26.06	34.76	34.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"September"	"9"	"35 weeks"	"35"	33	2497.91	28.03	36.00	35.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"September"	"9"	"36 weeks"	"36"	53	2813.68	26.92	36.30	36.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"September"	"9"	"37 weeks"	"37"	125	2985.18	28.33	37.36	37.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"September"	"9"	"38 weeks"	"38"	248	3241.17	28.02	38.19	38.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"September"	"9"	"39 weeks"	"39"	546	3423.41	27.41	39.09	39.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"September"	"9"	"40 weeks"	"40"	431	3517.47	26.49	40.01	40.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"September"	"9"	"41 weeks"	"41"	170	3660.16	26.22	41.18	41.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"September"	"9"	"42 weeks"	"42"	11	3699.18	26.82	41.55	42.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"September"	"9"	"Unknown"	"99"	16	3317.00	26.69	39.67	Not Applicable
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"October"	"10"	"31 weeks"	"31"	10	1555.80	29.60	31.00	31.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"October"	"10"	"33 weeks"	"33"	13	2041.15	26.54	33.00	33.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"October"	"10"	"34 weeks"	"34"	21	2316.48	26.90	34.81	34.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"October"	"10"	"35 weeks"	"35"	37	2429.95	25.49	35.41	35.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"October"	"10"	"36 weeks"	"36"	48	2828.83	26.50	36.40	36.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"October"	"10"	"37 weeks"	"37"	112	2974.25	27.84	37.25	37.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"October"	"10"	"38 weeks"	"38"	241	3246.80	27.54	38.27	38.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"October"	"10"	"39 weeks"	"39"	534	3443.83	27.93	39.19	39.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"October"	"10"	"40 weeks"	"40"	439	3530.72	26.75	40.06	40.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"October"	"10"	"41 weeks"	"41"	147	3617.45	26.66	41.00	41.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"October"	"10"	"42 weeks"	"42"	14	3795.71	26.93	41.43	42.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"November"	"11"	"33 weeks"	"33"	12	1903.75	25.67	33.75	33.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"November"	"11"	"34 weeks"	"34"	15	2162.73	28.73	33.40	34.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"November"	"11"	"35 weeks"	"35"	28	2443.04	27.68	34.79	35.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"November"	"11"	"36 weeks"	"36"	38	2847.08	28.47	36.18	36.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"November"	"11"	"37 weeks"	"37"	106	3029.89	27.52	37.57	37.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"November"	"11"	"38 weeks"	"38"	241	3269.01	27.80	38.33	38.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"November"	"11"	"39 weeks"	"39"	532	3445.45	28.03	39.28	39.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"November"	"11"	"40 weeks"	"40"	448	3524.97	26.94	40.14	40.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"November"	"11"	"41 weeks"	"41"	162	3656.70	26.53	40.72	41.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"November"	"11"	"Unknown"	"99"	12	3232.00	28.50	37.67	Not Applicable
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"December"	"12"	"34 weeks"	"34"	30	2271.60	28.60	35.17	34.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"December"	"12"	"35 weeks"	"35"	31	2524.42	27.35	35.55	35.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"December"	"12"	"36 weeks"	"36"	61	2799.05	26.28	36.51	36.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"December"	"12"	"37 weeks"	"37"	116	3047.69	28.40	37.72	37.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"December"	"12"	"38 weeks"	"38"	269	3276.05	27.47	38.46	38.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"December"	"12"	"39 weeks"	"39"	582	3406.40	27.76	39.15	39.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"December"	"12"	"40 weeks"	"40"	434	3538.92	26.74	40.03	40.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"December"	"12"	"41 weeks"	"41"	151	3674.75	25.69	40.97	41.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"December"	"12"	"42 weeks"	"42"	12	3688.92	29.75	42.17	42.00
	"Unidentified Counties, NY"	"36999"	"2010"	"2010"	"December"	"12"	"Unknown"	"99"	11	3761.33	28.18	39.33	Not Applicable
	"Unidentified Counties, NY"	"36999"	"2011"	"2011"	"January"	"1"	"31 weeks"	"31"	12	1518.08	25.75	31.92	31.00
	"Unidentified Counties, NY"	"36999"	"2011"	"2011"	"January"	"1"	"33 weeks"	"33"	12	1919.42	27.50	34.33	33.00
	"Unidentified Counties, NY"	"36999"	"2011"	"2011"	"January"	"1"	"34 weeks"	"34"	17	2147.41	27.53	33.94	34.00
	"Unidentified Counties, NY"	"36999"	"2011"	"2011"	"January"	"1"	"35 weeks"	"35"	28	2585.39	28.86	35.86	35.00
	"Unidentified Counties, NY"	"36999"	"2011"	"2011"	"January"	"1"	"36 weeks"	"36"	54	2692.37	26.15	36.31	36.00
	"Unidentified Counties, NY"	"36999"	"2011"	"2011"	"January"	"1"	"37 weeks"	"37"	99	3065.56	28.37	37.28	37.00
	"Unidentified Counties, NY"	"36999"	"2011"	"2011"	"January"	"1"	"38 weeks"	"38"	219	3250.84	27.04	38.50	38.00
	"Unidentified Counties, NY"	"36999"	"2011"	"2011"	"January"	"1"	"39 weeks"	"39"	553	3430.77	27.53	39.34	39.00
	"Unidentified Counties, NY"	"36999"	"2011"	"2011"	"January"	"1"	"40 weeks"	"40"	346	3570.21	26.53	39.95	40.00
	"Unidentified Counties, NY"	"36999"	"2011"	"2011"	"January"	"1"	"41 weeks"	"41"	153	3667.19	26.06	40.86	41.00
	"Unidentified Counties, NY"	"36999"	"2011"	"2011"	"January"	"1"	"42 weeks"	"42"	11	3747.27	28.91	42.00	42.00
	"Unidentified Counties, NY"	"36999"	"2011"	"2011"	"January"	"1"	"Unknown"	"99"	21	3827.22	28.52	39.62	Not Applicable
	"Unidentified Counties, NY"	"36999"	"2011"	"2011"	"February"	"2"	"33 weeks"	"33"	11	1937.73	30.00	32.91	33.00
	"Unidentified Counties, NY"	"36999"	"2011"	"2011"	"February"	"2"	"34 weeks"	"34"	17	2172.82	30.18	34.29	34.00
	"Unidentified Counties, NY"	"36999"	"2011"	"2011"	"February"	"2"	"35 weeks"	"35"	32	2478.91	28.16	34.81	35.00
	"Unidentified Counties, NY"	"36999"	"2011"	"2011"	"February"	"2"	"36 weeks"	"36"	54	2717.52	28.83	36.52	36.00
	"Unidentified Counties, NY"	"36999"	"2011"	"2011"	"February"	"2"	"37 weeks"	"37"	87	3050.93	27.80	37.06	37.00
	"Unidentified Counties, NY"	"36999"	"2011"	"2011"	"February"	"2"	"38 weeks"	"38"	232	3222.99	28.06	38.47	38.00
	"Unidentified Counties, NY"	"36999"	"2011"	"2011"	"February"	"2"	"39 weeks"	"39"	542	3450.30	27.44	39.23	39.00
	"Unidentified Counties, NY"	"36999"	"2011"	"2011"	"February"	"2"	"40 weeks"	"40"	370	3544.97	26.64	40.05	40.00
